step,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18
879,-41.38391,138.45111,-14.292114,-300.0,40.0,20.118813,-27.214676,-22.471466,-22.23877,1.5716553,29.755697,28.885292,-40.0,-4.6328354,6.0892944,40.0,4.892517,-5.0965652,18.0
880,53.74572,91.29108,-110.7966,-300.0,40.0,-18.864979,-18.201633,28.234512,-12.411499,-4.3442383,-17.5998,17.982677,30.970161,-18.0,5.345093,40.0,33.241806,-3.3327408,1.0618286
881,-10.545471,80.676285,-54.863983,-300.0,40.0,-1.2619896,-24.099503,2.303772,-16.528076,4.898773,20.130508,-10.9272995,19.79995,-18.0,-18.0,-21.1431,-40.0,-18.0,18.0
882,6.8492775,7.121643,-44.91687,-300.0,40.0,-0.14546967,0.632843,-3.1477356,-5.1157227,3.9333801,-12.216389,-22.366493,9.471237,8.51059,-13.719635,-13.091156,-6.069084,-18.0,-18.0
883,2.315651,35.05623,-118.690186,-253.39929,40.0,-4.662796,-14.383728,32.255066,12.646484,-5.9264526,8.867331,-40.0,-15.498291,1.226448,-0.6302185,-28.453144,-7.5712357,-18.0,-18.0
884,-21.909664,106.147804,-58.01082,-191.15045,40.0,-5.9415846,-36.54704,11.133911,4.069824,3.647522,10.475327,1.4374733,17.95259,18.0,18.0,-36.48693,-27.027397,-10.102211,-5.6193542
885,-2.298256,103.613014,1.314743,-45.026794,40.0,-6.2418365,-29.9324,-5.4553223,4.7333984,12.170349,-19.365963,2.564865,10.969543,2.030861,16.626343,21.623297,4.8939285,9.985321,18.0
886,-6.5558853,27.513042,51.478226,23.621033,40.0,6.5533752,3.4070969,-7.348633,9.762695,40.0,-23.435112,-24.402336,-15.636734,18.0,-18.0,-7.352333,6.862076,18.0,-10.838013
887,2.0631695,-42.23162,-75.718895,-38.24283,40.0,-4.300247,6.587265,36.474426,16.013062,-1.8169556,15.369938,24.676613,-40.0,-18.0,2.5956726,33.192238,40.0,18.0,6.3787537
888,0.1246109,-44.661415,35.53476,23.130127,40.0,7.483406,6.7174683,8.433655,-2.2810059,4.5670166,-15.165642,17.849659,-40.0,-2.6048584,3.1216736,40.0,2.5131874,13.588261,-9.803772
889,0.5649185,22.383232,-50.21016,-22.561035,-13.532074,-6.455681,7.6977205,27.225037,11.751831,4.9361877,18.75085,-2.1267776,-40.0,-1.5551567,-1.0483093,-25.630428,-4.606655,-5.9172897,-18.0
890,3.0994492,7.5428276,2.5780144,-8.942749,-1.8130798,-8.170082,-20.235855,-6.008789,21.39746,11.529663,22.12436,2.8449554,5.882433,0.6520443,1.3326721,-40.0,-3.5638428,18.0,3.4439392
891,1.7353172,-12.58725,-5.390259,-23.830078,-1.7753906,5.480501,-4.8167953,-5.85553,30.543701,40.0,-7.138981,-8.212524,20.432663,1.8360786,18.0,-40.0,-13.343521,-18.0,-18.0
892,-13.777306,7.8667564,-55.970474,-40.558594,-0.91781616,1.2376022,-6.3435745,38.925446,58.942932,-5.7772217,44.829014,17.917824,11.980043,0.9569931,0.8595276,-40.0,-39.35916,18.0,18.0
893,1.2407122,-6.2244644,11.535713,-12.17041,11.516113,13.284872,0.19992065,-6.7266846,32.15869,4.566223,-24.708487,-8.807991,-17.843704,-0.36910248,-1.4404907,21.04541,16.986603,-3.0267258,18.0
894,-10.748085,-27.642975,-31.032486,-24.324219,40.0,3.416628,3.4185638,27.563904,32.30774,-3.6815796,3.8686829,9.230087,27.63609,0.16454697,-10.345459,40.0,32.56124,2.5563164,18.0
895,28.646671,13.46283,-33.01738,5.620117,-32.10431,-6.5450363,5.105789,135.03079,-171.70276,-5.4820557,-3.741333,21.851206,32.14408,5.3995256,18.0,40.0,-8.475586,-10.79232,18.0
896,6.9646835,42.33992,35.151848,3.0061035,6.4367065,-10.460106,-169.0478,-103.68326,-300.0,-40.0,-22.398346,-4.341174,40.0,18.0,18.0,27.347324,-30.166138,-18.0,-3.0575562
897,10.28611,55.52289,39.696968,-7.9611816,13.755737,-36.57907,-148.55885,-200.0,-300.0,-40.0,41.273148,10.513584,1.0120926,-18.0,18.0,-40.0,39.628807,7.968396,-18.0
898,18.786617,21.544983,17.875122,-10.924561,5.250305,-55.354702,-160.26086,-126.851074,-300.0,40.0,10.406464,-40.0,-40.0,-6.525734,-14.19455,-28.902594,-8.85672,-18.0,1.048706
899,-11.318462,14.874855,18.653748,8.588135,28.552277,20.524294,-43.526703,-50.391968,-202.94281,40.0,-7.751548,0.51958084,-40.0,18.0,-3.2229004,-0.0075263977,40.0,18.0,-18.0
900,7.106077,-25.457666,-14.933937,5.2213135,-5.5464783,21.340954,39.993423,20.538322,-34.434998,40.0,-17.552692,-15.877169,19.748217,18.0,-9.898712,40.0,-16.224052,0.6149101,2.1554565
901,-5.851742,-14.707863,-20.448929,20.032104,-12.740753,29.03938,2.36158,18.972443,-48.322205,40.0,4.7183075,-0.84915924,-7.4119473,-4.706895,-4.770508,-11.43947,5.2544403,4.423131,-18.0
902,-10.316727,25.728493,-32.06407,-1.1947021,-5.162781,38.81171,-97.32135,52.208214,-45.808228,40.0,3.7735558,-8.537098,19.12434,1.0728273,-18.0,-10.63839,12.874821,2.396469,0.20632935
903,7.25681,17.035892,37.534607,6.616333,-6.872864,5.168043,-59.546227,-133.20766,-120.75098,40.0,-27.252926,1.1049805,-3.5256844,18.0,7.689026,14.298001,-20.726055,18.0,18.0
904,-5.0518723,-36.033737,14.150879,10.0946045,-40.0,10.454285,76.86258,-111.87354,-98.9684,40.0,-10.185148,-19.585756,-16.071205,-18.0,18.0,-26.221329,-9.140755,-3.2512436,-9.139313
905,-23.893105,-27.509842,1.432373,1.1728516,3.352478,-7.418083,117.69946,52.33365,36.679047,40.0,44.17346,21.443424,40.0,2.5104637,7.510315,-27.633133,-3.8288536,-0.43780327,-18.0
906,6.819709,24.313972,2.6288452,9.544067,-8.453705,3.525772,-43.141907,33.666306,17.76593,-9.64801,-9.913002,-9.259609,-13.591892,-1.051668,-9.546143,10.029198,-8.217079,18.0,-18.0
907,6.7040443,9.714821,5.973633,15.535034,-3.829071,2.7417793,-25.560184,2.1583443,-10.77002,-21.578247,0.2663765,2.5591583,12.071434,3.2324257,-18.0,6.9728165,-31.310867,-7.2670326,18.0
908,9.349167,-32.565502,58.4906,31.903687,9.195038,11.020271,44.024086,-58.857246,-32.65979,-1.4526672,-27.12547,-13.750319,-10.285271,2.0761442,-18.0,40.0,39.50493,1.7830963,8.524078
909,-13.887314,-10.713211,11.085083,21.227295,-5.1171875,1.3599548,34.0142,-31.96695,-20.8208,6.9989014,16.921562,13.185257,-11.604218,-1.6787939,18.0,-5.801893,40.0,-18.0,18.0
910,13.307533,18.994003,26.215027,28.819092,3.3997192,8.870529,-10.246643,-20.51545,-13.576294,-0.5187073,-26.98254,2.6836777,-14.014479,-2.1027317,3.0877686,40.0,-3.0694742,3.071888,18.0
911,10.844536,25.183037,12.589874,22.162842,-8.59491,-1.8889675,2.0331154,-25.889565,-29.927368,-1.3469238,-32.9504,-40.0,5.037818,-0.58528614,-10.652222,40.0,-9.011551,4.281002,-0.554718
912,-11.847919,-25.899086,26.703278,15.19989,-14.070251,-1.7143478,17.673828,-27.35132,-27.074707,8.514832,6.311184,-40.0,40.0,2.4916077,-18.0,-40.0,-40.0,18.0,-10.041412
913,16.60785,20.106659,-30.413986,6.3571167,3.716278,-1.5586529,-23.440182,8.755165,-15.24646,39.202118,2.2640762,-3.1656952,12.118195,2.774109,-18.0,-40.0,-40.0,-2.8443298,-18.0
914,-8.657854,-106.205475,-14.76767,-140.30988,13.165436,-11.2395,21.001358,-17.25837,35.907715,-40.0,15.273811,5.3356056,9.539795,-11.762474,18.0,7.9687166,22.393068,18.0,-14.971069
915,-52.977734,-93.91528,87.926865,-272.57526,40.0,18.512829,22.97356,-34.828995,5.130493,-40.0,-13.556202,-14.176971,-40.0,-18.0,18.0,12.653973,-40.0,4.8442307,1.5537415
916,-2.5541,125.38119,-125.21599,-300.0,40.0,-14.290726,-9.378601,15.064175,-3.151245,-20.027832,6.5541534,21.644821,-0.33273315,3.7246132,3.0999756,11.313808,0.95895004,-5.612602,17.854004
917,-5.4782257,114.27672,-77.674545,-252.5899,40.0,-1.2820282,-16.031862,-2.0160904,-15.041992,20.312866,-18.82418,-7.1670914,-20.269196,4.3239174,-3.0411987,15.7940445,-1.6612511,-7.578953,-18.0
918,-52.945435,170.70358,-20.177647,-163.0998,40.0,17.372925,-43.10742,-11.046509,-13.925415,1.1682129,38.009823,15.795372,-40.0,16.47084,-18.0,-37.488297,-40.0,-18.0,-18.0
919,-40.92685,93.64294,-130.66861,-221.92603,40.0,3.6472626,-30.640282,24.970062,11.367065,-10.934387,23.020039,1.7611389,16.80394,1.6476173,8.345703,-10.916458,15.785477,4.055496,-18.0
920,9.622473,-4.0417786,-43.193047,-89.296326,40.0,0.30189514,-0.13742065,12.049255,15.145264,0.47698975,-26.225311,-40.0,22.34282,18.0,-1.5954895,-2.4778423,4.2318497,7.2684784,18.0
921,4.3127327,-2.297699,-105.9875,-51.57068,40.0,-1.9257984,-1.9238815,62.169373,26.73584,-0.02947998,20.788586,-9.23558,3.5717926,-8.718498,18.0,-3.1716347,20.381134,8.573624,18.0
922,-20.989532,42.693817,65.755135,42.89447,40.0,14.046997,-20.019295,-9.509827,10.316772,-12.065277,2.4236336,21.935997,-40.0,-18.0,-4.5803833,17.275787,0.69224167,18.0,18.0
923,6.184614,14.377686,91.3047,49.47943,12.1073,13.654095,7.784088,-48.28955,1.1293945,-12.165497,-41.4674,-40.0,-17.909454,3.4139938,-18.0,11.44175,-36.713905,-5.4489336,-3.7367554
924,-10.958839,-10.342247,-44.155563,-24.924683,-1.617218,-6.408497,9.463696,48.143738,29.234009,-8.952484,31.317242,22.192717,2.2094345,18.0,18.0,-11.640007,-24.452621,-1.5400543,-6.381836
925,-6.5609436,19.931332,-8.445187,-20.363037,5.2923584,-8.602909,-22.668766,4.300476,20.841003,-30.394989,18.539673,-0.9043579,22.35603,0.79563904,-2.3322754,-9.796745,-34.907913,-18.0,-8.231079
926,-4.1713943,-24.577604,-18.347061,-24.905151,9.988831,4.780407,10.104248,9.9729,22.886353,3.2960815,12.748932,40.0,6.4750977,18.0,2.5757751,-40.0,-17.994202,-5.0019455,-18.0
927,4.9219685,-18.936928,-49.66899,-43.47888,-5.720276,-0.6360893,14.220978,27.674225,36.803772,6.71521,14.518406,10.9739065,-4.882601,-11.498374,6.3129272,-13.780968,27.58104,-18.0,12.018646
928,6.731016,-16.918137,-37.629234,-27.946533,-40.0,4.818058,3.6426697,36.248856,24.898743,16.06842,-6.805935,-2.7041569,40.0,-18.0,0.24099731,21.649582,21.238205,5.5373755,1.5846863
929,-2.7820663,17.05828,-27.56437,-28.354492,39.7211,-23.19748,-28.180744,7.364197,14.90564,-10.599823,39.240204,14.448727,-4.818321,0.17364502,-18.0,-23.858856,-37.289856,-15.421585,-8.038483
930,-3.192956,-3.9342575,-11.265274,1.2746582,18.6333,7.1617355,-73.80691,70.25281,-118.54401,-12.727264,11.501991,-35.01773,11.744446,18.0,-18.0,-24.437489,1.6832123,1.15658,-18.0
931,55.160164,92.7841,46.120537,-54.936523,-0.5118408,13.882561,-86.47924,-134.01233,-300.0,40.0,-64.68101,-40.0,-40.0,18.0,-12.184113,29.366882,40.0,8.584311,5.8447266
932,-0.4412918,29.4254,31.06076,-1.5722656,0.16134644,-21.329227,-200.0,-108.32895,-247.4743,40.0,-12.172072,7.132597,40.0,5.6720333,18.0,19.24432,40.0,4.031578,-0.9450073
933,5.4433975,10.765024,-1.9292603,13.908813,-9.934082,-3.187294,-60.67264,-29.513794,-191.51862,40.0,12.518932,21.536886,-17.903809,-14.307404,18.0,26.491013,40.0,18.0,18.0
934,-16.251652,-6.958151,11.696503,5.456909,-37.61075,42.742325,60.800674,-63.19722,-219.36673,40.0,-25.438309,30.988522,8.59417,-18.0,18.0,34.92463,-25.71759,7.8088684,18.0
935,-12.790405,9.214249,9.301086,5.6896973,8.799805,-0.25901413,-4.801014,-26.53326,-105.46411,40.0,11.719732,4.2962875,-7.405651,18.0,-6.829834,-12.323357,-40.0,13.67485,-18.0
936,-18.733383,15.232452,-20.737183,5.6431885,-5.218933,28.475967,-65.11193,18.622849,-45.045013,40.0,6.1477776,-13.223076,40.0,2.2246132,-8.104645,-17.907059,-9.368439,-18.0,-18.0
937,9.668762,-38.91387,29.385437,3.0090332,9.029175,10.672241,48.73945,-57.15324,-36.830597,40.0,-4.202179,-40.0,2.340271,-0.39175224,-11.53363,-40.0,40.0,-18.0,-4.601471
938,4.7704277,16.01841,14.373779,8.261719,-3.661255,4.191719,-30.439064,17.311897,21.327545,1.7175903,2.9083138,-17.717642,40.0,-1.2921371,-18.0,-40.0,40.0,-18.0,1.3146973
939,2.496132,-27.928444,30.573792,15.19519,7.321472,7.181383,13.532272,-21.941326,-12.259277,3.4702759,-15.973726,-40.0,-4.1282196,-1.6788107,-6.712158,10.355408,6.9865875,7.4457335,18.0
940,0.36203766,22.61718,13.889832,23.265747,35.768066,-6.4276276,-17.1675,0.2679062,-7.3169556,-4.1082764,-8.7254715,0.6397438,-25.227463,-18.0,-18.0,2.2044182,0.4533062,2.5732527,-15.8289795
941,4.2197323,0.44297218,6.510132,21.22522,-1.2568359,5.7723694,14.177304,-31.971916,-30.238892,-14.356873,-11.157946,-11.028946,-15.318512,1.1485214,9.985687,3.1241608,-40.0,6.005451,5.809204
942,3.135542,2.2454987,28.788483,24.177246,13.260742,-1.3511124,11.07972,-34.48802,-21.712708,-0.048950195,-24.518969,2.0812707,-7.377022,-0.7389593,-18.0,40.0,-29.414959,-4.6432724,2.6757202
943,11.233063,2.3334656,0.37435913,13.40686,12.382996,-1.532856,23.13646,-16.62796,-28.481323,-1.33844,4.346283,-6.4893684,-9.7775345,-2.9815643,-18.0,-9.69239,-33.952415,-7.892708,-18.0
944,8.824703,39.558136,-11.426666,14.447327,-5.142578,2.4009686,-34.277332,-1.9436531,-11.973755,-36.878937,-16.73341,-22.22052,40.0,18.0,0.7428589,6.5658855,40.0,-18.0,-5.7703857
945,-5.5615387,-20.861092,28.44632,30.335693,4.380432,-0.6317444,16.56401,-39.268272,-33.782227,30.065094,-2.6738074,17.620499,-21.329353,-7.3434525,5.592224,10.107418,-10.652748,-3.7240949,18.0
946,8.792671,-32.007782,149.72687,-142.75201,-26.136566,-1.9630966,20.585617,-32.081253,-8.046509,-24.697937,0.44662952,31.818077,-0.049610138,-18.0,18.0,11.681541,-1.1248169,1.1510906,18.0
947,16.283134,6.199295,-42.573273,-252.23907,-40.0,-29.064716,42.024685,63.154335,29.24524,40.0,17.171925,40.0,7.9505043,6.503456,18.0,24.0092,22.554558,-18.0,18.0
948,-17.48278,106.66419,-88.978516,-299.9906,40.0,0.7637863,-35.698578,10.704391,-4.36084,21.07483,30.371094,19.557026,38.04727,18.0,18.0,-8.465929,-7.767868,7.135475,-9.501953
949,8.865475,200.0,-77.72443,-254.10773,19.826324,19.286331,-44.470016,24.871841,1.1373291,-8.824066,-7.9748735,-40.0,4.2617188,18.0,-5.4334717,-26.031988,-6.703041,18.0,-18.0
950,-28.672058,130.21306,-51.81427,-300.0,40.0,20.935837,-46.064423,10.770355,11.839722,2.0608826,-3.9571018,-40.0,22.881432,-0.7080269,-18.0,-9.663994,13.336273,1.0510857,-18.0
951,27.9497,184.73047,10.218231,-128.84412,40.0,-5.3305907,-44.40055,3.5705566,-3.2561035,10.129578,-35.013165,-13.914597,-17.7985,-5.0009537,-9.145538,13.094508,-40.0,-18.0,2.2565308
952,-5.5458107,74.6615,-98.36171,-183.78125,40.0,-10.1974945,-7.2830315,31.011658,11.427002,10.449219,2.7608452,-14.767984,-40.0,-6.720566,-18.0,-5.894705,-6.8889275,1.9135895,-2.9993591
953,-7.923395,7.07708,14.982079,-24.732971,40.0,-2.0290432,2.5415058,-9.384918,3.234253,-14.344391,14.347092,9.107861,4.677273,18.0,4.4762573,-8.586718,4.6311035,5.043602,4.7626343
954,-20.264856,-75.59926,-4.7213135,-20.227966,18.204956,2.342163,29.023045,1.0396118,9.737549,-4.577362,-6.0401974,-40.0,-40.0,-0.78190994,-17.089325,-40.0,40.0,8.188271,-4.390747
955,0.8074846,14.818024,-11.742821,-2.0513916,-0.21313477,-3.4617183,-9.235321,21.010254,10.811768,-7.998291,13.488832,9.358559,28.164917,18.0,-18.0,0.56357,16.104927,18.0,-0.4385376
956,-4.829179,0.39107513,-14.661133,-7.404602,-9.639099,0.46209526,-5.1256065,11.371399,9.010498,-22.597107,17.405174,10.857529,12.1684,7.947899,12.904999,-40.0,0.04437256,18.0,18.0
957,1.9713602,3.8274612,-20.221634,-22.680908,-2.6635132,8.760796,-4.134262,9.720642,24.953735,9.423279,-7.2443314,24.899609,-9.592903,-18.0,18.0,40.0,-40.0,18.0,18.0
958,4.288704,-8.514746,-23.861385,-15.048218,-4.9631042,3.4358368,7.8873596,19.923706,26.928467,4.2942505,7.1190596,13.994345,40.0,2.5329208,-18.0,7.736973,-40.0,-18.0,-3.026764
959,-4.2283554,14.304699,-17.344986,-22.639465,4.511261,-7.32415,-26.361225,22.822205,34.45349,13.194946,8.220182,3.1389465,-15.761379,-18.0,5.066986,-6.3310165,-40.0,-7.043274,-6.636505
960,1.5128632,-3.3143234,-5.1753635,-18.368042,10.971741,11.607502,5.6516495,-11.389557,14.036499,9.1883545,-13.646549,-5.4613304,-5.7524986,-18.0,4.1608276,-4.5757523,2.7457886,-18.0,-11.954285
961,-4.741081,-43.17672,-48.583755,-35.683594,-6.1026917,13.346073,40.056915,46.628113,29.50763,39.405792,-11.239743,-26.189568,-4.2016306,12.76905,18.0,-29.77919,-25.997543,-18.0,-4.9424744
962,-13.973572,17.647732,-14.995285,-17.92456,-10.631836,-9.235412,-27.161835,6.121567,7.709961,-6.2714844,8.577505,12.799769,40.0,5.370056,0.6683655,18.77977,-34.803986,4.002922,13.314789
963,-12.591803,8.191063,-38.679016,-2.597168,19.394836,8.720053,-84.28299,36.496445,-218.7995,40.0,11.970837,40.0,11.66198,1.7792301,-1.6072388,-5.0887203,30.51587,18.0,-0.05911255
964,15.842453,12.369057,51.694954,-1.9273682,40.0,-43.615906,-60.87058,-150.87561,-300.0,40.0,0.8911743,-32.468384,-40.0,-2.781065,-18.0,-40.0,40.0,18.0,-18.0
965,0.3043785,48.74228,8.155975,-6.243042,1.7374878,32.798004,-141.38661,-149.08992,-300.0,40.0,-25.138727,-18.668873,-3.5079155,-3.5525584,-4.9871826,2.8920126,40.0,1.0838318,9.438995
966,-2.340294,30.257332,-26.888367,-6.442505,-4.42572,0.6411414,-200.0,-68.72306,-252.73254,40.0,17.44632,40.0,9.992466,2.417385,6.698181,5.311141,40.0,-0.58267593,17.841522
967,-0.43491268,45.26771,16.58197,20.791138,5.6068115,31.017593,-155.77518,-78.12071,-134.90857,40.0,-30.081398,-11.652901,-12.571262,-1.5073371,1.83078,16.106176,37.414165,3.238357,18.0
968,-6.3261204,7.674471,-10.230011,1.5922852,40.0,28.125275,-31.56348,27.336807,-56.77594,40.0,-6.856515,-40.0,40.0,2.5595512,-2.8848267,-13.594799,-40.0,-1.8667965,-10.740845
969,25.787956,-37.70864,41.186188,6.952759,-40.0,-17.916618,82.69393,-120.745926,-103.29794,40.0,-6.467434,-40.0,40.0,18.0,-18.0,-12.499283,-7.2211304,0.8268471,-18.0
970,1.7005577,8.553474,10.097473,8.764282,10.86615,-13.344616,3.6130881,16.437576,3.400879,40.0,18.644978,-3.7196045,-18.884644,-2.6557322,-18.0,-20.165565,-15.807373,-18.0,-18.0
971,-19.52008,-33.472004,-27.71466,5.5828857,40.0,-19.825348,66.87249,96.06442,60.836517,40.0,51.874435,40.0,11.674759,1.13414,-18.0,6.6997986,14.852192,4.9266915,2.6578064
972,-8.058819,11.007015,46.73645,13.463257,6.2311096,10.07105,65.34195,-39.49539,-9.2229,40.0,-15.701363,40.0,-9.7715,18.0,16.716675,14.425915,-40.0,-17.293625,10.735779
973,9.146986,17.287766,17.618103,26.713867,-2.0078735,4.670677,-37.80866,2.3520584,-0.83447266,-2.1312866,-24.351322,3.8392258,-40.0,-11.090616,18.0,14.427353,0.98682404,18.0,8.829712
974,6.6683807,29.411072,23.751038,29.277222,-40.0,13.826511,-9.800819,-21.259832,-20.492004,6.3955994,-39.835293,-39.513725,-31.752214,-1.889904,-9.027252,1.7674026,-40.0,18.0,18.0
975,-19.957836,-45.954273,46.356018,20.612549,19.061646,-2.502922,34.592777,-53.181293,-37.557922,11.767578,14.103737,-9.07032,20.463242,4.8082657,-0.1298523,-26.267185,8.067841,-18.0,18.0
976,-28.023773,-10.011841,-31.754883,7.8464966,40.0,-21.545563,40.50759,19.61406,-13.086243,0.6914673,74.49813,32.70556,40.0,18.0,0.96759033,-33.131767,20.171173,3.428028,-18.0
977,-1.4991913,-10.160664,15.2500305,37.54474,-9.379852,5.1899414,11.358425,-44.09654,-33.73944,32.33374,-4.4776077,18.241909,-6.5006104,-5.9584618,8.541504,7.079376,-12.998123,-18.0,-1.8730469
978,27.945354,-32.51216,96.638824,-57.16931,-5.422577,2.058485,1.3629599,-28.19281,-15.636108,-40.0,-27.656986,10.4826355,-17.425709,-7.653755,10.28418,31.619726,40.0,6.3435745,-18.0
979,24.136398,47.74914,92.43402,-300.0,-40.0,18.78054,-10.888824,-59.21939,-23.502075,8.454376,-56.597523,-18.151474,-40.0,-18.0,-18.0,40.0,-17.53653,0.69846725,18.0
980,8.479858,41.05159,-72.33548,-300.0,-40.0,-7.0017548,-57.33078,24.097435,-33.325073,40.0,36.591076,-40.0,33.604828,4.4369965,2.4378052,-12.847056,-8.989502,2.0744982,18.0
981,25.093063,37.429592,-102.97388,-300.0,-40.0,-9.65229,-11.19606,23.58487,-12.609741,-3.925232,-7.1461573,-40.0,10.712067,-18.0,-13.275665,-12.532915,2.2862625,13.682129,-18.0
982,3.0870285,84.51627,-131.27985,-246.35162,-40.0,8.687347,-32.415318,62.26825,-0.6705322,0.27734375,16.275047,-34.435043,-10.906124,1.6226692,-11.579651,-23.673996,-8.904503,-18.0,-18.0
983,-0.39463806,121.95556,-11.718628,-207.98224,-24.999573,5.618004,-22.789734,-17.957092,-0.11022949,-20.633698,-20.326942,14.594673,9.753487,2.664383,-0.38311768,27.758373,-19.504639,-18.0,8.625824
984,9.752274,133.14838,59.66371,-132.43353,-1.6594543,1.8561058,-24.315338,-15.914825,8.296143,8.7473755,-24.536392,13.975567,-0.11404419,0.46959496,-7.293457,40.0,-20.850098,-18.0,6.5514526
985,-14.4893675,54.554092,-99.04808,-96.59613,-4.7592163,-28.329376,-0.29029846,52.5636,14.489624,9.578888,38.836212,28.25616,-5.686249,1.3935227,-18.0,-6.008028,33.946228,10.814301,18.0
986,17.004192,-1.4597931,-72.36871,-144.4104,31.592743,-11.116612,6.3928986,29.996246,2.3701172,4.033386,17.953964,-6.9394436,25.607346,2.3564262,18.0,-9.606159,40.0,7.515793,-4.212372
987,-3.970192,19.840504,-7.899994,-70.219025,4.841278,22.487278,-1.8656158,-11.530701,6.7318115,-6.6228943,-25.52288,-40.0,-8.2604065,18.0,-5.9552,-1.1961441,6.596182,18.0,-6.720459
988,6.6510773,-9.380844,41.684227,36.706757,7.3447876,18.645546,-2.853878,-8.871643,7.157593,-14.998413,-18.08625,-40.0,-21.536354,-3.3873253,-18.0,-16.101025,2.548975,7.776655,-6.7586975
989,7.816269,16.082802,4.121681,-3.634613,40.0,14.775845,9.025864,6.455017,24.67566,0.47961426,-15.6008,-40.0,-15.050941,7.2835007,10.788116,3.8339386,-2.973423,18.0,18.0
990,1.9968452,25.317429,-19.344864,-16.366333,-1.4167175,-23.47084,-10.292023,37.90039,20.127563,0.18811035,23.006721,40.0,15.93692,-5.194351,-18.0,6.94046,-40.0,-18.0,18.0
991,-9.236481,7.992279,-11.1779785,-20.320496,7.9766846,-25.418934,-23.066965,9.757996,22.53357,9.043091,33.501743,40.0,-6.441536,-18.0,18.0,-15.884918,-40.0,-18.0,-8.213989
992,-18.662476,-40.51368,-2.9088898,-18.539124,11.986755,14.749542,9.5516815,-6.8173523,14.523743,10.082184,13.245785,36.69361,-8.2283535,-18.0,18.0,-40.0,-40.0,-18.0,-10.947449
993,-10.413319,-7.44366,-38.876785,-37.39685,2.469574,-4.583782,6.7075386,18.668304,32.76654,-2.8377686,27.244534,40.0,26.510166,4.6099977,7.6949463,-40.0,9.042702,3.2850628,-18.0
994,4.3430023,-11.25338,-34.86499,-37.10315,-4.3733826,-4.1608047,9.723541,21.60431,26.035278,6.2852783,-9.327973,-23.168243,1.1762772,6.163925,-18.0,8.245365,40.0,4.970171,-0.6005554
995,-1.5845871,-10.023035,-16.00322,-22.859863,-4.0187073,3.436386,1.1040497,6.2766876,19.648193,3.7626038,-8.066739,-40.0,17.139725,18.0,-18.0,-6.104187,-8.72567,0.99991846,-0.7238159
996,2.302164,7.677826,-25.926575,-15.447632,-3.6149292,-11.8122635,-26.100685,16.649216,12.32135,-3.8562927,17.128775,12.967712,1.934433,18.0,8.07663,9.470516,4.03199,3.920044,4.311798
997,10.721981,-20.010391,4.7641754,-0.8372803,6.2859497,13.549513,14.997635,-19.355423,-2.4023438,-4.909546,-13.417496,40.0,-24.511929,-4.1987743,4.380249,40.0,39.498585,-18.0,18.0
